relance_id;devis_id;date_relance;mois;exercice;rang;canal;agence;commercial;issue;duree_min
REL-01051;DEV-00797;2024-01-12;2024-01;2023-2024;1;Téléphone;Toulouse;Julien Fabre;Accord obtenu;12.9
REL-01052;DEV-00798;2024-01-07;2024-01;2023-2024;1;Email;Bordeaux;Sophie Marchand;Rappel demandé;2.6
REL-01053;DEV-00800;2023-12-30;2023-12;2023-2024;1;Email;Toulouse;Nadia Cherif;Accord obtenu;3.2
REL-01054;DEV-00801;2024-01-03;2024-01;2023-2024;1;Email;Toulouse;Nadia Cherif;Sans réponse;2.8
REL-01055;DEV-00801;2024-01-16;2024-01;2023-2024;2;Téléphone;Toulouse;Nadia Cherif;Sans réponse;2.7
REL-01056;DEV-00802;2024-01-04;2024-01;2023-2024;1;SMS;Bordeaux;Karim Belkacem;Injoignable;4.9
REL-01057;DEV-00802;2024-01-10;2024-01;2023-2024;2;SMS;Bordeaux;Karim Belkacem;Accord obtenu;1.4
REL-01058;DEV-00803;2024-01-11;2024-01;2023-2024;1;SMS;Toulouse;Julien Fabre;Sans réponse;3.6
REL-01059;DEV-00804;2024-01-09;2024-01;2023-2024;1;Téléphone;Bordeaux;Sophie Marchand;Sans réponse;12.8
REL-01060;DEV-00804;2024-01-23;2024-01;2023-2024;2;Email;Bordeaux;Sophie Marchand;Accord obtenu;4.2
REL-01061;DEV-00805;2024-01-12;2024-01;2023-2024;1;Téléphone;Bordeaux;Sophie Marchand;Négociation en cours;13.2
REL-01062;DEV-00806;2024-01-07;2024-01;2023-2024;1;Email;Bordeaux;Sophie Marchand;Sans réponse;4.3
REL-01063;DEV-00807;2024-01-18;2024-01;2023-2024;1;Email;Bordeaux;Sophie Marchand;Rappel demandé;4.0
REL-01064;DEV-00807;2024-01-28;2024-01;2023-2024;2;SMS;Bordeaux;Sophie Marchand;Accord obtenu;4.0
REL-01065;DEV-00808;2024-01-13;2024-01;2023-2024;1;Email;Toulouse;Nadia Cherif;Négociation en cours;4.6
REL-01066;DEV-00808;2024-01-23;2024-01;2023-2024;2;Email;Toulouse;Nadia Cherif;Injoignable;4.0
REL-01067;DEV-00810;2024-01-17;2024-01;2023-2024;1;Téléphone;Bordeaux;Sophie Marchand;Refus signifié;4.4
REL-01068;DEV-00811;2024-01-17;2024-01;2023-2024;1;Email;Toulouse;Nadia Cherif;Refus signifié;2.4
REL-01069;DEV-00812;2024-01-16;2024-01;2023-2024;1;Téléphone;Bordeaux;Sophie Marchand;Refus signifié;13.4
REL-01070;DEV-00813;2024-01-06;2024-01;2023-2024;1;Téléphone;Toulouse;Julien Fabre;Négociation en cours;13.3
REL-01071;DEV-00813;2024-01-17;2024-01;2023-2024;2;Email;Toulouse;Julien Fabre;Refus signifié;2.2
REL-01072;DEV-00814;2024-01-14;2024-01;2023-2024;1;Téléphone;Toulouse;Nadia Cherif;Sans réponse;7.9
REL-01073;DEV-00814;2024-01-28;2024-01;2023-2024;2;Téléphone;Toulouse;Nadia Cherif;Rappel demandé;8.2
REL-01074;DEV-00814;2024-02-03;2024-02;2023-2024;3;Email;Toulouse;Nadia Cherif;Négociation en cours;2.0
REL-01075;DEV-00815;2024-01-15;2024-01;2023-2024;1;Téléphone;Bordeaux;Sophie Marchand;Sans réponse;9.8
REL-01076;DEV-00816;2024-01-16;2024-01;2023-2024;1;Email;Toulouse;Nadia Cherif;Négociation en cours;4.7
REL-01077;DEV-00816;2024-01-30;2024-01;2023-2024;2;Téléphone;Toulouse;Nadia Cherif;Accord obtenu;9.4
REL-01078;DEV-00817;2024-01-16;2024-01;2023-2024;1;Email;Bordeaux;Sophie Marchand;Rappel demandé;3.7
REL-01079;DEV-00817;2024-01-24;2024-01;2023-2024;2;Email;Bordeaux;Sophie Marchand;Accord obtenu;3.0
REL-01080;DEV-00818;2024-01-20;2024-01;2023-2024;1;Email;Bordeaux;Sophie Marchand;Accord obtenu;4.6
REL-01081;DEV-00819;2024-01-16;2024-01;2023-2024;1;Téléphone;Bordeaux;Sophie Marchand;Accord obtenu;4.8
REL-01082;DEV-00820;2024-01-18;2024-01;2023-2024;1;Email;Bordeaux;Sophie Marchand;Injoignable;3.5
REL-01083;DEV-00820;2024-01-31;2024-01;2023-2024;2;Téléphone;Bordeaux;Sophie Marchand;Accord obtenu;6.0
REL-01084;DEV-00821;2024-01-14;2024-01;2023-2024;1;Email;Bordeaux;Karim Belkacem;Sans réponse;2.1
REL-01085;DEV-00821;2024-01-21;2024-01;2023-2024;2;Email;Bordeaux;Karim Belkacem;Accord obtenu;5.0
REL-01086;DEV-00822;2024-01-17;2024-01;2023-2024;1;Email;Bordeaux;Sophie Marchand;Injoignable;4.4
REL-01087;DEV-00823;2024-01-14;2024-01;2023-2024;1;Email;Toulouse;Julien Fabre;Accord obtenu;2.4
REL-01088;DEV-00824;2024-01-20;2024-01;2023-2024;1;Téléphone;Toulouse;Julien Fabre;Sans réponse;7.8
REL-01089;DEV-00824;2024-01-27;2024-01;2023-2024;2;Email;Toulouse;Julien Fabre;Accord obtenu;3.6
REL-01090;DEV-00825;2024-01-20;2024-01;2023-2024;1;Téléphone;Toulouse;Nadia Cherif;Accord obtenu;13.3
REL-01091;DEV-00826;2024-01-16;2024-01;2023-2024;1;Email;Bordeaux;Karim Belkacem;Rappel demandé;3.6
REL-01092;DEV-00826;2024-01-24;2024-01;2023-2024;2;Email;Bordeaux;Karim Belkacem;Accord obtenu;3.7
REL-01093;DEV-00827;2024-01-18;2024-01;2023-2024;1;Téléphone;Bordeaux;Karim Belkacem;Accord obtenu;13.6
REL-01094;DEV-00830;2024-01-17;2024-01;2023-2024;1;Téléphone;Toulouse;Julien Fabre;Sans réponse;11.0
REL-01095;DEV-00830;2024-01-25;2024-01;2023-2024;2;SMS;Toulouse;Julien Fabre;Refus signifié;3.3
REL-01096;DEV-00831;2024-01-20;2024-01;2023-2024;1;Email;Bordeaux;Karim Belkacem;Rappel demandé;4.5
REL-01097;DEV-00831;2024-01-27;2024-01;2023-2024;2;Email;Bordeaux;Karim Belkacem;Sans réponse;4.0
REL-01098;DEV-00833;2024-01-18;2024-01;2023-2024;1;Téléphone;Bordeaux;Karim Belkacem;Sans réponse;11.0
REL-01099;DEV-00834;2024-01-22;2024-01;2023-2024;1;Email;Bordeaux;Karim Belkacem;Sans réponse;1.7
REL-01100;DEV-00834;2024-02-04;2024-02;2023-2024;2;Email;Bordeaux;Karim Belkacem;Accord obtenu;2.7
REL-01101;DEV-00835;2024-01-19;2024-01;2023-2024;1;Email;Bordeaux;Karim Belkacem;Négociation en cours;2.2
REL-01102;DEV-00835;2024-01-24;2024-01;2023-2024;2;SMS;Bordeaux;Karim Belkacem;Négociation en cours;2.0
REL-01103;DEV-00835;2024-02-04;2024-02;2023-2024;3;Email;Bordeaux;Karim Belkacem;Accord obtenu;4.1
REL-01104;DEV-00836;2024-01-19;2024-01;2023-2024;1;Email;Toulouse;Nadia Cherif;Négociation en cours;1.8
REL-01105;DEV-00836;2024-02-02;2024-02;2023-2024;2;Téléphone;Toulouse;Nadia Cherif;Sans réponse;6.7
REL-01106;DEV-00837;2024-01-28;2024-01;2023-2024;1;Email;Bordeaux;Karim Belkacem;Refus signifié;2.6
REL-01107;DEV-00838;2024-01-23;2024-01;2023-2024;1;Téléphone;Bordeaux;Sophie Marchand;Sans réponse;8.6
REL-01108;DEV-00838;2024-02-01;2024-02;2023-2024;2;Email;Bordeaux;Sophie Marchand;Injoignable;1.6
REL-01109;DEV-00839;2024-02-02;2024-02;2023-2024;1;Email;Bordeaux;Sophie Marchand;Accord obtenu;4.8
REL-01110;DEV-00842;2024-01-27;2024-01;2023-2024;1;Email;Bordeaux;Sophie Marchand;Sans réponse;2.2
REL-01111;DEV-00842;2024-02-07;2024-02;2023-2024;2;SMS;Bordeaux;Sophie Marchand;Injoignable;2.9
REL-01112;DEV-00843;2024-02-01;2024-02;2023-2024;1;Email;Bordeaux;Sophie Marchand;Sans réponse;2.0
REL-01113;DEV-00843;2024-02-13;2024-02;2023-2024;2;Téléphone;Bordeaux;Sophie Marchand;Sans réponse;9.5
REL-01114;DEV-00844;2024-01-24;2024-01;2023-2024;1;Email;Bordeaux;Karim Belkacem;Accord obtenu;1.4
REL-01115;DEV-00845;2024-01-28;2024-01;2023-2024;1;Téléphone;Bordeaux;Karim Belkacem;Négociation en cours;5.9
REL-01116;DEV-00845;2024-02-10;2024-02;2023-2024;2;Téléphone;Bordeaux;Karim Belkacem;Rappel demandé;13.3
REL-01117;DEV-00845;2024-02-15;2024-02;2023-2024;3;Email;Bordeaux;Karim Belkacem;Sans réponse;4.8
REL-01118;DEV-00846;2024-02-05;2024-02;2023-2024;1;Téléphone;Bordeaux;Karim Belkacem;Sans réponse;8.0
REL-01119;DEV-00847;2024-01-25;2024-01;2023-2024;1;Email;Bordeaux;Sophie Marchand;Sans réponse;4.5
REL-01120;DEV-00847;2024-02-07;2024-02;2023-2024;2;Email;Bordeaux;Sophie Marchand;Rappel demandé;1.3
REL-01121;DEV-00848;2024-01-31;2024-01;2023-2024;1;Email;Toulouse;Nadia Cherif;Rappel demandé;2.8
REL-01122;DEV-00850;2024-02-01;2024-02;2023-2024;1;Email;Bordeaux;Sophie Marchand;Sans réponse;4.6
REL-01123;DEV-00850;2024-02-10;2024-02;2023-2024;2;Téléphone;Bordeaux;Sophie Marchand;Refus signifié;3.7
REL-01124;DEV-00851;2024-02-08;2024-02;2023-2024;1;Email;Toulouse;Nadia Cherif;Négociation en cours;2.1
REL-01125;DEV-00852;2024-02-10;2024-02;2023-2024;1;Email;Bordeaux;Karim Belkacem;Sans réponse;1.1
REL-01126;DEV-00853;2024-01-30;2024-01;2023-2024;1;Email;Toulouse;Nadia Cherif;Sans réponse;2.0
REL-01127;DEV-00854;2024-02-04;2024-02;2023-2024;1;SMS;Bordeaux;Sophie Marchand;Rappel demandé;4.6
REL-01128;DEV-00854;2024-02-17;2024-02;2023-2024;2;Email;Bordeaux;Sophie Marchand;Refus signifié;2.9
REL-01129;DEV-00856;2024-02-06;2024-02;2023-2024;1;Téléphone;Toulouse;Nadia Cherif;Négociation en cours;12.8
REL-01130;DEV-00856;2024-02-14;2024-02;2023-2024;2;Email;Toulouse;Nadia Cherif;Sans réponse;4.6
REL-01131;DEV-00857;2024-02-03;2024-02;2023-2024;1;Email;Bordeaux;Sophie Marchand;Rappel demandé;4.4
REL-01132;DEV-00857;2024-02-13;2024-02;2023-2024;2;Téléphone;Bordeaux;Sophie Marchand;Refus signifié;11.0
REL-01133;DEV-00858;2024-02-06;2024-02;2023-2024;1;SMS;Bordeaux;Karim Belkacem;Accord obtenu;1.0
REL-01134;DEV-00859;2024-02-03;2024-02;2023-2024;1;Email;Bordeaux;Karim Belkacem;Sans réponse;4.7
REL-01135;DEV-00859;2024-02-12;2024-02;2023-2024;2;SMS;Bordeaux;Karim Belkacem;Sans réponse;3.4
REL-01136;DEV-00863;2024-02-08;2024-02;2023-2024;1;Email;Toulouse;Julien Fabre;Sans réponse;2.1
REL-01137;DEV-00864;2024-02-12;2024-02;2023-2024;1;Téléphone;Bordeaux;Sophie Marchand;Accord obtenu;10.2
REL-01138;DEV-00865;2024-02-03;2024-02;2023-2024;1;Email;Bordeaux;Karim Belkacem;Injoignable;1.1
REL-01139;DEV-00865;2024-02-11;2024-02;2023-2024;2;Email;Bordeaux;Karim Belkacem;Accord obtenu;1.9
REL-01140;DEV-00868;2024-02-13;2024-02;2023-2024;1;SMS;Bordeaux;Sophie Marchand;Sans réponse;1.9
REL-01141;DEV-00869;2024-02-14;2024-02;2023-2024;1;Email;Toulouse;Julien Fabre;Négociation en cours;4.8
REL-01142;DEV-00870;2024-02-07;2024-02;2023-2024;1;Email;Bordeaux;Sophie Marchand;Injoignable;2.0
REL-01143;DEV-00870;2024-02-21;2024-02;2023-2024;2;Téléphone;Bordeaux;Sophie Marchand;Refus signifié;7.7
REL-01144;DEV-00871;2024-02-20;2024-02;2023-2024;1;Téléphone;Bordeaux;Sophie Marchand;Accord obtenu;12.5
REL-01145;DEV-00873;2024-02-16;2024-02;2023-2024;1;Email;Bordeaux;Karim Belkacem;Refus signifié;1.4
REL-01146;DEV-00874;2024-02-14;2024-02;2023-2024;1;Téléphone;Toulouse;Julien Fabre;Négociation en cours;5.5
REL-01147;DEV-00874;2024-02-21;2024-02;2023-2024;2;Email;Toulouse;Julien Fabre;Sans réponse;3.8
REL-01148;DEV-00875;2024-02-15;2024-02;2023-2024;1;Email;Toulouse;Julien Fabre;Sans réponse;1.2
REL-01149;DEV-00875;2024-02-26;2024-02;2023-2024;2;Email;Toulouse;Julien Fabre;Rappel demandé;2.2
REL-01150;DEV-00875;2024-03-03;2024-03;2023-2024;3;Email;Toulouse;Julien Fabre;Refus signifié;3.4
REL-01151;DEV-00876;2024-02-10;2024-02;2023-2024;1;Email;Bordeaux;Karim Belkacem;Accord obtenu;3.1
REL-01152;DEV-00877;2024-02-19;2024-02;2023-2024;1;Téléphone;Bordeaux;Sophie Marchand;Accord obtenu;8.3
REL-01153;DEV-00878;2024-02-14;2024-02;2023-2024;1;Téléphone;Toulouse;Nadia Cherif;Sans réponse;13.4
REL-01154;DEV-00878;2024-02-19;2024-02;2023-2024;2;Téléphone;Toulouse;Nadia Cherif;Rappel demandé;11.1
REL-01155;DEV-00878;2024-03-02;2024-03;2023-2024;3;Email;Toulouse;Nadia Cherif;Sans réponse;4.7
REL-01156;DEV-00879;2024-02-11;2024-02;2023-2024;1;Téléphone;Toulouse;Julien Fabre;Rappel demandé;8.7
REL-01157;DEV-00881;2024-02-18;2024-02;2023-2024;1;Téléphone;Bordeaux;Karim Belkacem;Sans réponse;10.0
REL-01158;DEV-00881;2024-02-23;2024-02;2023-2024;2;SMS;Bordeaux;Karim Belkacem;Accord obtenu;3.1
REL-01159;DEV-00884;2024-02-14;2024-02;2023-2024;1;SMS;Bordeaux;Karim Belkacem;Sans réponse;2.6
REL-01160;DEV-00884;2024-02-25;2024-02;2023-2024;2;Email;Bordeaux;Karim Belkacem;Accord obtenu;1.7
REL-01161;DEV-00886;2024-02-23;2024-02;2023-2024;1;SMS;Toulouse;Nadia Cherif;Rappel demandé;3.0
REL-01162;DEV-00886;2024-03-08;2024-03;2023-2024;2;Email;Toulouse;Nadia Cherif;Refus signifié;2.1
REL-01163;DEV-00887;2024-02-21;2024-02;2023-2024;1;Téléphone;Toulouse;Nadia Cherif;Négociation en cours;13.2
REL-01164;DEV-00888;2024-02-23;2024-02;2023-2024;1;Email;Bordeaux;Sophie Marchand;Sans réponse;1.9
REL-01165;DEV-00889;2024-02-22;2024-02;2023-2024;1;SMS;Toulouse;Nadia Cherif;Sans réponse;4.9
REL-01166;DEV-00889;2024-03-02;2024-03;2023-2024;2;Téléphone;Toulouse;Nadia Cherif;Refus signifié;13.9
REL-01167;DEV-00890;2024-02-18;2024-02;2023-2024;1;Téléphone;Toulouse;Nadia Cherif;Injoignable;3.9
REL-01168;DEV-00890;2024-02-23;2024-02;2023-2024;2;Téléphone;Toulouse;Nadia Cherif;Accord obtenu;6.7
REL-01169;DEV-00892;2024-02-26;2024-02;2023-2024;1;Téléphone;Bordeaux;Karim Belkacem;Injoignable;4.8
REL-01170;DEV-00893;2024-02-20;2024-02;2023-2024;1;Téléphone;Bordeaux;Karim Belkacem;Accord obtenu;7.6
REL-01171;DEV-00895;2024-02-27;2024-02;2023-2024;1;SMS;Bordeaux;Karim Belkacem;Sans réponse;3.3
REL-01172;DEV-00896;2024-02-27;2024-02;2023-2024;1;Email;Bordeaux;Sophie Marchand;Sans réponse;1.2
REL-01173;DEV-00896;2024-03-04;2024-03;2023-2024;2;Email;Bordeaux;Sophie Marchand;Rappel demandé;3.5
REL-01174;DEV-00896;2024-03-18;2024-03;2023-2024;3;Téléphone;Bordeaux;Sophie Marchand;Négociation en cours;7.3
REL-01175;DEV-00897;2024-03-01;2024-03;2023-2024;1;Email;Bordeaux;Sophie Marchand;Rappel demandé;2.1
REL-01176;DEV-00898;2024-02-25;2024-02;2023-2024;1;Email;Bordeaux;Karim Belkacem;Négociation en cours;3.2
REL-01177;DEV-00899;2024-02-21;2024-02;2023-2024;1;Email;Bordeaux;Karim Belkacem;Rappel demandé;2.9
REL-01178;DEV-00899;2024-02-27;2024-02;2023-2024;2;Téléphone;Bordeaux;Karim Belkacem;Sans réponse;5.1
REL-01179;DEV-00899;2024-03-03;2024-03;2023-2024;3;Email;Bordeaux;Karim Belkacem;Négociation en cours;1.4
REL-01180;DEV-00899;2024-03-10;2024-03;2023-2024;4;Téléphone;Bordeaux;Karim Belkacem;Sans réponse;4.5
REL-01181;DEV-00901;2024-02-22;2024-02;2023-2024;1;Téléphone;Bordeaux;Sophie Marchand;Sans réponse;7.6
REL-01182;DEV-00901;2024-02-28;2024-02;2023-2024;2;Email;Bordeaux;Sophie Marchand;Accord obtenu;3.0
REL-01183;DEV-00903;2024-02-23;2024-02;2023-2024;1;Email;Bordeaux;Sophie Marchand;Sans réponse;4.0
REL-01184;DEV-00903;2024-03-03;2024-03;2023-2024;2;Téléphone;Bordeaux;Sophie Marchand;Négociation en cours;2.3
REL-01185;DEV-00906;2024-03-02;2024-03;2023-2024;1;Téléphone;Toulouse;Nadia Cherif;Accord obtenu;2.6
REL-01186;DEV-00907;2024-02-28;2024-02;2023-2024;1;Email;Bordeaux;Karim Belkacem;Refus signifié;4.8
REL-01187;DEV-00908;2024-03-01;2024-03;2023-2024;1;Téléphone;Toulouse;Nadia Cherif;Refus signifié;13.2
REL-01188;DEV-00909;2024-02-27;2024-02;2023-2024;1;Email;Bordeaux;Karim Belkacem;Sans réponse;1.6
REL-01189;DEV-00910;2024-03-08;2024-03;2023-2024;1;Email;Bordeaux;Sophie Marchand;Refus signifié;3.6
REL-01190;DEV-00913;2024-03-02;2024-03;2023-2024;1;Téléphone;Toulouse;Nadia Cherif;Refus signifié;4.4
REL-01191;DEV-00914;2024-03-04;2024-03;2023-2024;1;Email;Bordeaux;Sophie Marchand;Sans réponse;4.6
REL-01192;DEV-00914;2024-03-09;2024-03;2023-2024;2;Email;Bordeaux;Sophie Marchand;Sans réponse;2.5
REL-01193;DEV-00914;2024-03-20;2024-03;2023-2024;3;Téléphone;Bordeaux;Sophie Marchand;Sans réponse;3.7
REL-01194;DEV-00918;2024-03-09;2024-03;2023-2024;1;Téléphone;Bordeaux;Sophie Marchand;Sans réponse;11.9
REL-01195;DEV-00918;2024-03-20;2024-03;2023-2024;2;Téléphone;Bordeaux;Sophie Marchand;Sans réponse;3.0
REL-01196;DEV-00918;2024-03-25;2024-03;2023-2024;3;Téléphone;Bordeaux;Sophie Marchand;Accord obtenu;7.1
REL-01197;DEV-00919;2024-03-07;2024-03;2023-2024;1;Email;Toulouse;Nadia Cherif;Injoignable;4.7
REL-01198;DEV-00919;2024-03-14;2024-03;2023-2024;2;Email;Toulouse;Nadia Cherif;Accord obtenu;2.6
REL-01199;DEV-00921;2024-03-11;2024-03;2023-2024;1;Téléphone;Bordeaux;Sophie Marchand;Sans réponse;7.0
REL-01200;DEV-00923;2024-03-10;2024-03;2023-2024;1;Email;Bordeaux;Sophie Marchand;Rappel demandé;3.9
REL-01201;DEV-00923;2024-03-24;2024-03;2023-2024;2;Email;Bordeaux;Sophie Marchand;Accord obtenu;4.7
REL-01202;DEV-00925;2024-03-08;2024-03;2023-2024;1;SMS;Toulouse;Julien Fabre;Négociation en cours;4.2
REL-01203;DEV-00926;2024-03-07;2024-03;2023-2024;1;Email;Bordeaux;Karim Belkacem;Négociation en cours;2.0
REL-01204;DEV-00931;2024-03-09;2024-03;2023-2024;1;SMS;Bordeaux;Karim Belkacem;Négociation en cours;4.6
REL-01205;DEV-00933;2024-03-09;2024-03;2023-2024;1;Email;Bordeaux;Karim Belkacem;Accord obtenu;4.9
REL-01206;DEV-00934;2024-03-17;2024-03;2023-2024;1;Email;Toulouse;Julien Fabre;Injoignable;3.7
REL-01207;DEV-00934;2024-03-30;2024-03;2023-2024;2;Email;Toulouse;Julien Fabre;Refus signifié;1.2
REL-01208;DEV-00936;2024-03-16;2024-03;2023-2024;1;SMS;Toulouse;Julien Fabre;Refus signifié;3.9
REL-01209;DEV-00938;2024-03-15;2024-03;2023-2024;1;Téléphone;Toulouse;Nadia Cherif;Sans réponse;12.0
REL-01210;DEV-00938;2024-03-21;2024-03;2023-2024;2;SMS;Toulouse;Nadia Cherif;Accord obtenu;1.5
REL-01211;DEV-00939;2024-03-13;2024-03;2023-2024;1;Téléphone;Bordeaux;Karim Belkacem;Refus signifié;11.0
REL-01212;DEV-00941;2024-03-13;2024-03;2023-2024;1;Téléphone;Toulouse;Nadia Cherif;Négociation en cours;5.7
REL-01213;DEV-00941;2024-03-21;2024-03;2023-2024;2;Email;Toulouse;Nadia Cherif;Sans réponse;2.1
REL-01214;DEV-00941;2024-03-29;2024-03;2023-2024;3;Téléphone;Toulouse;Nadia Cherif;Sans réponse;2.2
REL-01215;DEV-00942;2024-03-14;2024-03;2023-2024;1;Téléphone;Toulouse;Julien Fabre;Accord obtenu;7.5
REL-01216;DEV-00945;2024-03-23;2024-03;2023-2024;1;Téléphone;Bordeaux;Sophie Marchand;Accord obtenu;4.8
REL-01217;DEV-00946;2024-03-21;2024-03;2023-2024;1;Email;Bordeaux;Karim Belkacem;Sans réponse;5.0
REL-01218;DEV-00946;2024-03-27;2024-03;2023-2024;2;Email;Bordeaux;Karim Belkacem;Accord obtenu;2.6
REL-01219;DEV-00947;2024-03-20;2024-03;2023-2024;1;Téléphone;Bordeaux;Sophie Marchand;Sans réponse;7.8
REL-01220;DEV-00947;2024-03-31;2024-03;2023-2024;2;Téléphone;Bordeaux;Sophie Marchand;Négociation en cours;11.2
REL-01221;DEV-00948;2024-03-17;2024-03;2023-2024;1;Email;Bordeaux;Karim Belkacem;Accord obtenu;4.4
REL-01222;DEV-00949;2024-03-24;2024-03;2023-2024;1;Téléphone;Toulouse;Julien Fabre;Négociation en cours;13.4
REL-01223;DEV-00949;2024-03-29;2024-03;2023-2024;2;Téléphone;Toulouse;Julien Fabre;Rappel demandé;2.6
REL-01224;DEV-00951;2024-03-27;2024-03;2023-2024;1;Téléphone;Toulouse;Nadia Cherif;Sans réponse;10.2
REL-01225;DEV-00951;2024-04-03;2024-04;2023-2024;2;Email;Toulouse;Nadia Cherif;Accord obtenu;3.5
REL-01226;DEV-00952;2024-03-24;2024-03;2023-2024;1;Email;Toulouse;Julien Fabre;Sans réponse;4.4
REL-01227;DEV-00953;2024-03-26;2024-03;2023-2024;1;Téléphone;Toulouse;Julien Fabre;Sans réponse;8.1
REL-01228;DEV-00954;2024-03-24;2024-03;2023-2024;1;Téléphone;Bordeaux;Karim Belkacem;Injoignable;3.5
REL-01229;DEV-00954;2024-04-06;2024-04;2023-2024;2;Téléphone;Bordeaux;Karim Belkacem;Accord obtenu;2.7
REL-01230;DEV-00956;2024-03-28;2024-03;2023-2024;1;Email;Bordeaux;Karim Belkacem;Rappel demandé;3.9
REL-01231;DEV-00956;2024-04-05;2024-04;2023-2024;2;Email;Bordeaux;Karim Belkacem;Injoignable;2.6
REL-01232;DEV-00957;2024-03-28;2024-03;2023-2024;1;Email;Toulouse;Julien Fabre;Sans réponse;3.1
REL-01233;DEV-00957;2024-04-11;2024-04;2023-2024;2;Téléphone;Toulouse;Julien Fabre;Injoignable;8.5
REL-01234;DEV-00958;2024-03-25;2024-03;2023-2024;1;Email;Bordeaux;Sophie Marchand;Injoignable;4.1
REL-01235;DEV-00958;2024-04-02;2024-04;2023-2024;2;SMS;Bordeaux;Sophie Marchand;Accord obtenu;4.0
REL-01236;DEV-00960;2024-03-31;2024-03;2023-2024;1;Téléphone;Toulouse;Julien Fabre;Sans réponse;7.0
REL-01237;DEV-00961;2024-03-26;2024-03;2023-2024;1;Email;Bordeaux;Sophie Marchand;Sans réponse;2.3
REL-01238;DEV-00962;2024-03-26;2024-03;2023-2024;1;Téléphone;Bordeaux;Sophie Marchand;Sans réponse;2.5
REL-01239;DEV-00964;2024-04-07;2024-04;2023-2024;1;Email;Toulouse;Nadia Cherif;Sans réponse;1.8
REL-01240;DEV-00965;2024-03-31;2024-03;2023-2024;1;Téléphone;Bordeaux;Sophie Marchand;Injoignable;2.8
REL-01241;DEV-00965;2024-04-11;2024-04;2023-2024;2;Email;Bordeaux;Sophie Marchand;Accord obtenu;3.4
REL-01242;DEV-00967;2024-03-28;2024-03;2023-2024;1;Téléphone;Bordeaux;Sophie Marchand;Accord obtenu;9.6
REL-01243;DEV-00969;2024-03-29;2024-03;2023-2024;1;Email;Toulouse;Julien Fabre;Sans réponse;3.9
REL-01244;DEV-00971;2024-03-29;2024-03;2023-2024;1;Téléphone;Toulouse;Nadia Cherif;Sans réponse;9.4
REL-01245;DEV-00972;2024-03-30;2024-03;2023-2024;1;Email;Bordeaux;Karim Belkacem;Rappel demandé;2.3
REL-01246;DEV-00972;2024-04-08;2024-04;2023-2024;2;Email;Bordeaux;Karim Belkacem;Sans réponse;3.8
REL-01247;DEV-00973;2024-04-08;2024-04;2023-2024;1;SMS;Toulouse;Nadia Cherif;Sans réponse;2.4
REL-01248;DEV-00973;2024-04-18;2024-04;2023-2024;2;Téléphone;Toulouse;Nadia Cherif;Accord obtenu;2.2
REL-01249;DEV-00974;2024-04-11;2024-04;2023-2024;1;Téléphone;Bordeaux;Sophie Marchand;Négociation en cours;9.7
REL-01250;DEV-00976;2024-04-04;2024-04;2023-2024;1;Email;Toulouse;Nadia Cherif;Injoignable;3.3
REL-01251;DEV-00976;2024-04-17;2024-04;2023-2024;2;Email;Toulouse;Nadia Cherif;Négociation en cours;1.1
REL-01252;DEV-00978;2024-04-09;2024-04;2023-2024;1;Téléphone;Toulouse;Julien Fabre;Rappel demandé;13.0
REL-01253;DEV-00978;2024-04-20;2024-04;2023-2024;2;Email;Toulouse;Julien Fabre;Rappel demandé;4.4
REL-01254;DEV-00979;2024-04-06;2024-04;2023-2024;1;Email;Bordeaux;Karim Belkacem;Négociation en cours;1.7
REL-01255;DEV-00979;2024-04-12;2024-04;2023-2024;2;Email;Bordeaux;Karim Belkacem;Accord obtenu;4.5
REL-01256;DEV-00980;2024-04-08;2024-04;2023-2024;1;Téléphone;Bordeaux;Karim Belkacem;Sans réponse;12.4
REL-01257;DEV-00980;2024-04-15;2024-04;2023-2024;2;Téléphone;Bordeaux;Karim Belkacem;Sans réponse;5.2
REL-01258;DEV-00982;2024-04-08;2024-04;2023-2024;1;Email;Bordeaux;Karim Belkacem;Rappel demandé;4.1
REL-01259;DEV-00984;2024-04-21;2024-04;2023-2024;1;Email;Toulouse;Julien Fabre;Négociation en cours;2.8
REL-01260;DEV-00984;2024-04-26;2024-04;2023-2024;2;Email;Toulouse;Julien Fabre;Rappel demandé;2.1
REL-01261;DEV-00985;2024-04-18;2024-04;2023-2024;1;Téléphone;Toulouse;Nadia Cherif;Refus signifié;7.8
REL-01262;DEV-00986;2024-04-17;2024-04;2023-2024;1;Email;Bordeaux;Sophie Marchand;Rappel demandé;3.0
REL-01263;DEV-00987;2024-04-21;2024-04;2023-2024;1;Téléphone;Toulouse;Nadia Cherif;Injoignable;9.2
REL-01264;DEV-00988;2024-04-13;2024-04;2023-2024;1;Téléphone;Toulouse;Julien Fabre;Sans réponse;8.1
REL-01265;DEV-00988;2024-04-22;2024-04;2023-2024;2;Téléphone;Toulouse;Julien Fabre;Sans réponse;4.6
REL-01266;DEV-00988;2024-04-28;2024-04;2023-2024;3;Email;Toulouse;Julien Fabre;Sans réponse;1.0
REL-01267;DEV-00988;2024-05-03;2024-05;2023-2024;4;Téléphone;Toulouse;Julien Fabre;Accord obtenu;13.8
